head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean
L4.H9,100,-0.0010406494140625,0.52,0.01,-0.005703125,1,0.006279319524765015,0.0005425504215236288
L0.H10,100,-0.0010382080078125,0.6,0.0,-0.011953125,1,0.008895150870084762,0.0002209839885108522
L6.H7,100,-0.0010076904296875,0.57,0.0,-0.028515625,1,0.016215276047587393,0.0006588850343541708
L7.H9,100,-0.0009942626953125,0.6,0.0,-0.008671875,1,0.004607734680175782,0.00013165007976567722
L17.H5,100,-0.000992431640625,0.65,0.0,-0.010078125,1,0.0057845859229564665,9.752448288054438e-05
L22.H11,100,-0.0009832763671875,0.5,0.0,-0.010625,1,0.006898502260446549,0.0011897166462949825
L22.H3,100,-0.00095703125,0.53,0.0,-0.005390625,1,0.005019458010792732,0.00010337770070691477
L2.H12,100,-0.0009405517578125,0.56,0.0,-0.008515625,1,0.004669570624828339,0.0002917062117194291
L23.H14,100,-0.0009381103515625,0.57,0.0,-0.03875,1,0.006113211363554001,0.0008363394122716272
L3.H12,100,-0.0009222412109375,0.54,0.0,0.004609375,1,0.0029440190643072127,0.00173638269508956
L14.H1,100,-0.0008953857421875,0.43,0.01,0.041796875,1,-0.003956226706504822,0.0025675027925899487
L16.H15,100,-0.000887451171875,0.46,0.0,-0.002421875,1,0.003297242447733879,0.00047525394802505616
L1.H13,100,-0.0008868408203125,0.49,0.0,-0.006875,1,0.00539500892162323,0.0001895711643010145
L17.H9,100,-0.00087646484375,0.6,0.0,-0.00265625,1,0.0034370052069425585,0.00015930508208839456
L16.H1,100,-0.0008624267578125,0.47,0.0,-0.016640625,1,0.0072469812631607055,0.00019437231316260295
L23.H6,100,-0.000848388671875,0.5,0.0,-0.007890625,1,0.0022314120829105377,0.00017328654499578988
L21.H12,100,-0.000841064453125,0.53,0.0,-0.0034375,1,0.0032325104624032976,0.0005544662311876891
L22.H14,100,-0.000833740234375,0.54,0.0,-0.004609375,1,0.003977683633565903,0.00011709944705216913
L5.H4,100,-0.0008038330078125,0.58,0.0,-0.0103125,1,0.005645228549838066,0.00015818389733340154
L1.H8,100,-0.0007977294921875,0.55,0.0,-0.018125,1,0.010354309380054473,0.00028223680023074847
L18.H1,100,-0.0007806396484375,0.56,0.0,-0.008125,1,0.002886922061443329,0.0004701306772403768
L2.H15,100,-0.000723876953125,0.55,0.0,-0.014609375,1,0.00800522804260254,0.0006913343715132214
L17.H3,100,-0.000723876953125,0.51,0.0,-0.004609375,1,0.003983736559748649,0.00028140474549218195
L23.H3,100,-0.0007110595703125,0.53,0.0,-0.00765625,1,0.003297247439622879,0.00013958704210381256
L4.H4,100,-0.0006988525390625,0.6,0.0,-0.00875,1,0.006403860002756119,0.00017457792950153816
L17.H14,100,-0.0006976318359375,0.53,0.0,-0.0015625,1,-0.001662408635020256,0.0006867363341007148
L0.H1,100,-0.0006964111328125,0.5,0.0,0.001015625,1,0.0029285515099763872,0.00013475312389346072
L8.H3,100,-0.000684814453125,0.52,0.0,-0.017578125,1,0.004731602072715759,0.001108512963000976
L18.H14,100,-0.0006671142578125,0.49,0.0,-0.010078125,1,0.0025989391654729845,0.0002576981240417808
L22.H4,100,-0.0006597900390625,0.53,0.0,-0.003203125,1,0.003542124629020691,9.642159944633022e-05
L12.H4,100,-0.0006390380859375,0.46,0.0,-0.003125,1,0.0011725404858589172,0.0003307849630800774
L0.H7,100,-0.000633544921875,0.46,0.0,0.0071875,1,0.0045679871737957,0.0005363300714452635
L18.H6,100,-0.0006182861328125,0.53,0.0,-0.0090625,1,0.005492724776268006,0.0001519344077405549
L21.H0,100,-0.0006109619140625,0.49,0.0,-0.000234375,1,0.0033325469493865967,0.00013195829397773197
L10.H15,100,-0.0006103515625,0.49,0.0,0.000390625,1,-0.0007972583174705505,0.0005056180786777986
L19.H5,100,-0.0005950927734375,0.55,0.0,-0.006015625,1,0.006269100606441497,0.0009584633314261737
L5.H13,100,-0.000540771484375,0.49,0.0,-0.01890625,1,0.006905617862939834,0.0006833754106264678
L23.H7,100,-0.0005389404296875,0.58,0.0,-0.007890625,1,0.0025784505903720858,0.0002719405956304399
