head,prompt_index,prompt,base_token_prob_delta,base_token_logit_delta,base_token_changed,base_token_rank_post,baseline_entropy,modified_entropy,entropy_delta,kl_divergence
L20.H10,9,"February, March,",-0.001953125,0.0,False,1,1.405761480331421,1.410415768623352,0.004654288291931152,0.00021282445231918246
L20.H10,10,"2, 3,",-0.00048828125,0.0078125,False,1,3.9650635719299316,3.9653472900390625,0.0002837181091308594,0.00016266082820948213
L20.H10,11,"T, U,",-0.00048828125,0.015625,False,1,4.526601791381836,4.516619682312012,-0.009982109069824219,0.0002792292507365346
L20.H10,12,"B, C,",-0.00244140625,0.0,False,1,2.532994031906128,2.531444549560547,-0.0015494823455810547,-4.383525811135769e-05
L20.H10,13,"Up, Down,",-0.00634765625,0.0,False,1,3.3893039226531982,3.3851163387298584,-0.004187583923339844,0.0005036517977714539
L20.H10,14,"April, May,",0.0,0.0,False,1,1.6733434200286865,1.6739016771316528,0.0005582571029663086,-3.9528298657387495e-05
L20.H10,15,"100, 101,",0.002197265625,0.015625,False,1,3.5318715572357178,3.5226426124572754,-0.009228944778442383,0.00014877889771014452
L20.H10,16,"Tuesday, Wednesday,",0.004638671875,0.015625,False,1,2.9783997535705566,2.970578193664551,-0.00782155990600586,0.000353701354470104
L20.H10,17,"Thursday, Friday,",0.009765625,0.0546875,False,1,2.369088649749756,2.3223512172698975,-0.0467374324798584,0.0007141491514630616
L20.H10,18,"March, April,",-0.0009765625,0.0,False,1,1.3285362720489502,1.3283007144927979,-0.00023555755615234375,0.0003155928570777178
L20.H10,19,"East, South,",-0.007080078125,0.03125,False,1,2.7817726135253906,2.769893169403076,-0.011879444122314453,0.000926033710129559
L20.H10,20,"Friday, Saturday,",0.00244140625,0.015625,False,1,2.5033023357391357,2.487708568572998,-0.015593767166137695,1.4771008864045143e-05
L20.H10,21,"99, 100,",0.004150390625,0.0546875,False,1,4.915748596191406,4.886171340942383,-0.029577255249023438,0.0006028842180967331
L20.H10,22,"A, B,",-0.00341796875,0.0078125,False,1,2.140479326248169,2.1424522399902344,0.0019729137420654297,0.0004075177712365985
L20.H10,23,"January, February,",0.0029296875,0.046875,False,1,1.2851768732070923,1.2722392082214355,-0.012937664985656738,0.0006700167432427406
L20.H10,24,"May, June,",-0.0029296875,-0.03125,False,1,1.3450031280517578,1.3582969903945923,0.013293862342834473,-0.0003393283113837242
L20.H10,25,"1, 2,",-0.001953125,0.0078125,False,1,3.0380711555480957,3.0423007011413574,0.004229545593261719,0.0002753081498667598
L20.H10,26,"November, December,",0.0048828125,0.046875,False,1,2.9685099124908447,2.9441323280334473,-0.02437758445739746,0.00041493214666843414
L20.H11,0,"10, 11,",0.0009765625,0.0078125,False,1,3.2723989486694336,3.269490957260132,-0.002907991409301758,4.6118308091536164e-05
L20.H11,1,"3, 4,",-0.0003662109375,0.0,False,1,3.762195587158203,3.7618584632873535,-0.0003371238708496094,-2.2323467419482768e-05
L20.H11,2,"Monday, Tuesday,",0.001953125,0.015625,False,1,1.582030177116394,1.5714315176010132,-0.01059865951538086,-0.00012292142491787672
L20.H11,3,"5, 6,",0.0009765625,0.0078125,False,1,3.500905990600586,3.4962215423583984,-0.0046844482421875,0.00013927392137702554
L20.H11,4,"4, 5,",0.000244140625,0.0078125,False,1,3.9696288108825684,3.967801570892334,-0.001827239990234375,0.0002210544334957376
L20.H11,5,"7, 8,",0.00244140625,0.015625,False,1,3.577009677886963,3.566831588745117,-0.010178089141845703,5.8532896218821406e-05
L20.H11,6,"North, East,",-0.0009765625,0.0078125,False,1,2.096099615097046,2.093538522720337,-0.0025610923767089844,4.599441308528185e-05
L20.H11,7,"20, 21,",-0.001220703125,0.0,False,1,3.33726167678833,3.3415708541870117,0.004309177398681641,-2.6949273888021708e-05
L20.H11,8,"Saturday, Sunday,",0.0009765625,0.015625,False,1,2.383121967315674,2.3754682540893555,-0.007653713226318359,-0.0001293854438699782
L20.H11,9,"February, March,",-0.0029296875,-0.015625,False,1,1.405761480331421,1.4155045747756958,0.009743094444274902,-5.045934813097119e-06
L20.H11,10,"2, 3,",0.0003662109375,0.0078125,False,1,3.9650635719299316,3.961566925048828,-0.0034966468811035156,-5.3341995226219296e-05
L20.H11,11,"T, U,",0.0008544921875,0.0078125,False,1,4.526601791381836,4.51723575592041,-0.009366035461425781,6.904019392095506e-05
L20.H11,12,"B, C,",-0.001953125,-0.0078125,False,1,2.532994031906128,2.539602279663086,0.006608247756958008,-0.00014432123862206936
L20.H11,13,"Up, Down,",0.0009765625,0.0078125,False,1,3.3893039226531982,3.3805723190307617,-0.008731603622436523,-2.0120292901992798e-05
L20.H11,14,"April, May,",-0.00048828125,0.0,False,1,1.6733434200286865,1.6751117706298828,0.001768350601196289,4.991559399059042e-05
L20.H11,15,"100, 101,",0.000732421875,0.0078125,False,1,3.5318715572357178,3.5292532444000244,-0.0026183128356933594,-0.0001163344131782651
L20.H11,16,"Tuesday, Wednesday,",0.001953125,0.015625,False,1,2.9783997535705566,2.965778112411499,-0.012621641159057617,8.963787695392966e-05
L20.H11,17,"Thursday, Friday,",0.0009765625,0.0078125,False,1,2.369088649749756,2.362863302230835,-0.0062253475189208984,6.385374581441283e-05
L20.H11,18,"March, April,",0.001953125,0.015625,False,1,1.3285362720489502,1.320865273475647,-0.007670998573303223,0.00029960210667923093
L20.H11,19,"East, South,",-0.005126953125,-0.0078125,False,1,2.7817726135253906,2.7797727584838867,-0.0019998550415039062,0.00024218810722231865
L20.H11,20,"Friday, Saturday,",0.00244140625,0.0,False,1,2.5033023357391357,2.498396873474121,-0.0049054622650146484,-0.00017704215133562684
L20.H11,21,"99, 100,",0.00103759765625,0.015625,False,1,4.915748596191406,4.9131245613098145,-0.002624034881591797,0.0001283779856748879
L20.H11,22,"A, B,",0.001953125,0.0078125,False,1,2.140479326248169,2.1331098079681396,-0.007369518280029297,9.052778477780521e-05
L20.H11,23,"January, February,",-0.00048828125,0.0,False,1,1.2851768732070923,1.2863808870315552,0.0012040138244628906,0.00024842226412147284
L20.H11,24,"May, June,",-0.00146484375,-0.015625,False,1,1.3450031280517578,1.3515651226043701,0.006561994552612305,-0.00013094587484374642
L20.H11,25,"1, 2,",0.0,0.0,False,1,3.0380711555480957,3.037848949432373,-0.00022220611572265625,0.00013452337589114904
L20.H11,26,"November, December,",-0.000244140625,0.0,False,1,2.9685099124908447,2.968350410461426,-0.0001595020294189453,-2.8728420147672296e-05
L20.H12,0,"10, 11,",-0.000244140625,0.0,False,1,3.2723989486694336,3.273362398147583,0.0009634494781494141,0.00018794159404933453
L20.H12,1,"3, 4,",-0.000244140625,0.0,False,1,3.762195587158203,3.763035297393799,0.0008397102355957031,4.243552393745631e-05
L20.H12,2,"Monday, Tuesday,",-0.00048828125,0.0,False,1,1.582030177116394,1.583618402481079,0.0015882253646850586,-0.00022436837025452405
L20.H12,3,"5, 6,",0.000732421875,0.0078125,False,1,3.500905990600586,3.4971697330474854,-0.003736257553100586,0.00015813889331184328
L20.H12,4,"4, 5,",0.0001220703125,0.0,False,1,3.9696288108825684,3.970017671585083,0.00038886070251464844,-6.761038093827665e-06
L20.H12,5,"7, 8,",-0.000244140625,0.0,False,1,3.577009677886963,3.5771448612213135,0.00013518333435058594,-8.123544103000313e-05
L20.H12,6,"North, East,",-0.0009765625,-0.0078125,False,1,2.096099615097046,2.100891351699829,0.004791736602783203,-0.0001778982114046812
L20.H12,7,"20, 21,",-0.000244140625,0.0,False,1,3.33726167678833,3.3393049240112305,0.0020432472229003906,2.2543827071785927e-05
L20.H12,8,"Saturday, Sunday,",-0.00048828125,0.0,False,1,2.383121967315674,2.3865251541137695,0.003403186798095703,-9.60150282480754e-05
L20.H12,9,"February, March,",0.0009765625,0.015625,False,1,1.405761480331421,1.4031304121017456,-0.002631068229675293,0.0001153726625489071
L20.H12,10,"2, 3,",0.0003662109375,0.0078125,False,1,3.9650635719299316,3.9627068042755127,-0.0023567676544189453,-4.072133015142754e-05
L20.H12,11,"T, U,",0.0001220703125,0.0,False,1,4.526601791381836,4.525728702545166,-0.0008730888366699219,-6.914124242030084e-07
L20.H12,12,"B, C,",0.00048828125,0.0,False,1,2.532994031906128,2.5312976837158203,-0.0016963481903076172,-0.00013160202070139349
L20.H12,13,"Up, Down,",-0.000244140625,0.0,False,1,3.3893039226531982,3.383512496948242,-0.005791425704956055,-8.539584814570844e-05
L20.H12,14,"April, May,",0.0009765625,0.0,False,1,1.6733434200286865,1.6718682050704956,-0.001475214958190918,0.00014844392717350274
L20.H12,15,"100, 101,",0.0009765625,0.0078125,False,1,3.5318715572357178,3.5295217037200928,-0.002349853515625,8.304820948978886e-05
L20.H12,16,"Tuesday, Wednesday,",0.001953125,0.015625,False,1,2.9783997535705566,2.9676804542541504,-0.01071929931640625,0.00024160400789696723
L20.H12,17,"Thursday, Friday,",0.0029296875,0.015625,False,1,2.369088649749756,2.3553428649902344,-0.013745784759521484,0.00011589592759264633
L20.H12,18,"March, April,",0.0,0.0,False,1,1.3285362720489502,1.328016996383667,-0.0005192756652832031,0.00010244632721878588
L20.H12,19,"East, South,",-0.00048828125,0.0,False,1,2.7817726135253906,2.7810044288635254,-0.0007681846618652344,1.2380769476294518e-07
L20.H12,20,"Friday, Saturday,",0.00048828125,0.0,False,1,2.5033023357391357,2.500805616378784,-0.0024967193603515625,-0.00011819471546914428
L20.H12,21,"99, 100,",-0.000244140625,0.0,False,1,4.915748596191406,4.919439792633057,0.0036911964416503906,8.041711407713592e-05
L20.H12,22,"A, B,",0.0087890625,0.0390625,False,1,2.140479326248169,2.1031839847564697,-0.03729534149169922,0.0004885358503088355
L20.H12,23,"January, February,",0.0,0.0,False,1,1.2851768732070923,1.2848018407821655,-0.0003750324249267578,5.689987665391527e-05
L20.H12,24,"May, June,",-0.001953125,-0.015625,False,1,1.3450031280517578,1.3524677753448486,0.00746464729309082,-0.00010204222053289413
L20.H12,25,"1, 2,",0.00048828125,0.0,False,1,3.0380711555480957,3.0384578704833984,0.0003867149353027344,0.00022237695520743728
L20.H12,26,"November, December,",0.0009765625,0.0078125,False,1,2.9685099124908447,2.9655890464782715,-0.002920866012573242,-0.00015182612696662545
L20.H13,0,"10, 11,",0.00341796875,-0.0078125,False,1,3.2723989486694336,3.265212297439575,-0.0071866512298583984,0.0004748743958771229
L20.H13,1,"3, 4,",0.00390625,0.0234375,False,1,3.762195587158203,3.7478036880493164,-0.014391899108886719,0.0004605515277944505
L20.H13,2,"Monday, Tuesday,",0.0,0.0,False,1,1.582030177116394,1.5834022760391235,0.0013720989227294922,-9.613257134333253e-05
L20.H13,3,"5, 6,",0.008544921875,0.0234375,False,1,3.500905990600586,3.486032009124756,-0.014873981475830078,0.0007783223409205675
L20.H13,4,"4, 5,",-0.002685546875,-0.015625,False,1,3.9696288108825684,3.9767003059387207,0.007071495056152344,0.0005031749606132507
L20.H13,5,"7, 8,",0.0048828125,0.015625,False,1,3.577009677886963,3.569243907928467,-0.007765769958496094,0.00047015014570206404
L20.H13,6,"North, East,",0.000732421875,0.0,False,1,2.096099615097046,2.0929410457611084,-0.0031585693359375,-7.820999599061906e-06
L20.H13,7,"20, 21,",-0.00244140625,-0.0234375,False,1,3.33726167678833,3.3530001640319824,0.015738487243652344,0.00011400121729820967
L20.H13,8,"Saturday, Sunday,",0.0009765625,-0.015625,False,1,2.383121967315674,2.3774890899658203,-0.005632877349853516,0.0005254628486000001
L20.H13,9,"February, March,",-0.00244140625,-0.015625,False,1,1.405761480331421,1.4161028861999512,0.010341405868530273,0.00012383097782731056
L20.H13,10,"2, 3,",-0.001953125,-0.0078125,False,1,3.9650635719299316,3.9724528789520264,0.0073893070220947266,9.388913167640567e-05
L20.H13,11,"T, U,",0.0003662109375,0.0,False,1,4.526601791381836,4.525825023651123,-0.0007767677307128906,7.101506344042718e-05
L20.H13,12,"B, C,",-0.001953125,-0.015625,False,1,2.532994031906128,2.537990093231201,0.004996061325073242,-1.348135992884636e-05
L20.H13,13,"Up, Down,",-0.009033203125,-0.0390625,False,1,3.3893039226531982,3.426715850830078,0.03741192817687988,0.0002892492339015007
L20.H13,14,"April, May,",0.00146484375,0.0,False,1,1.6733434200286865,1.6715260744094849,-0.0018173456192016602,2.3063694243319333e-05
L20.H13,15,"100, 101,",0.00439453125,-0.0078125,False,1,3.5318715572357178,3.5210657119750977,-0.010805845260620117,0.00014780339552089572
L20.H13,16,"Tuesday, Wednesday,",0.00146484375,0.0,False,1,2.9783997535705566,2.9791884422302246,0.0007886886596679688,0.0001846251980168745
L20.H13,17,"Thursday, Friday,",0.00830078125,0.0390625,False,1,2.369088649749756,2.329272747039795,-0.03981590270996094,0.00046684392145834863
L20.H13,18,"March, April,",-0.00048828125,-0.015625,False,1,1.3285362720489502,1.3297499418258667,0.001213669776916504,0.00048644974594935775
L20.H13,19,"East, South,",-0.00048828125,-0.0078125,False,1,2.7817726135253906,2.784970998764038,0.003198385238647461,0.000194899010239169
L20.H13,20,"Friday, Saturday,",0.00927734375,0.03125,False,1,2.5033023357391357,2.465686082839966,-0.03761625289916992,0.0002953430521301925
L20.H13,21,"99, 100,",-0.0054931640625,-0.0625,False,1,4.915748596191406,4.935425758361816,0.019677162170410156,0.0005824316758662462
L20.H13,22,"A, B,",-0.00537109375,-0.03125,False,1,2.140479326248169,2.1641623973846436,0.02368307113647461,9.127595694735646e-05
L20.H13,23,"January, February,",0.00244140625,0.0,False,1,1.2851768732070923,1.278376579284668,-0.006800293922424316,-2.8361333534121513e-05
L20.H13,24,"May, June,",-0.00048828125,-0.015625,False,1,1.3450031280517578,1.3489830493927002,0.003979921340942383,-6.729934830218554e-05
L20.H13,25,"1, 2,",0.004150390625,0.015625,False,1,3.0380711555480957,3.0261051654815674,-0.01196599006652832,0.0007525007240474224
L20.H13,26,"November, December,",0.00341796875,0.0234375,False,1,2.9685099124908447,2.951986789703369,-0.016523122787475586,0.00014795362949371338
L20.H14,0,"10, 11,",-0.005126953125,-0.015625,False,1,3.2723989486694336,3.2894816398620605,0.017082691192626953,0.00032890308648347855
L20.H14,1,"3, 4,",-0.0029296875,0.0,False,1,3.762195587158203,3.768709659576416,0.006514072418212891,0.00025533069856464863
L20.H14,2,"Monday, Tuesday,",0.00244140625,0.03125,False,1,1.582030177116394,1.5648894309997559,-0.017140746116638184,-7.627336890436709e-05
L20.H14,3,"5, 6,",-0.001220703125,-0.015625,False,1,3.500905990600586,3.507317066192627,0.006411075592041016,0.00033404002897441387
L20.H14,4,"4, 5,",-0.0032958984375,-0.015625,False,1,3.9696288108825684,3.9774250984191895,0.007796287536621094,0.000518105342052877
L20.H14,5,"7, 8,",-0.003173828125,-0.015625,False,1,3.577009677886963,3.585533857345581,0.008524179458618164,0.00015552836703136563
L20.H14,6,"North, East,",-0.000732421875,0.0,False,1,2.096099615097046,2.091932773590088,-0.004166841506958008,0.0001309362705796957
L20.H14,7,"20, 21,",-0.005126953125,-0.0234375,False,1,3.33726167678833,3.3682680130004883,0.031006336212158203,0.00028535659657791257
L20.H14,8,"Saturday, Sunday,",-0.001953125,-0.0078125,False,1,2.383121967315674,2.391531229019165,0.008409261703491211,8.948941831476986e-05
L20.H14,9,"February, March,",-0.00146484375,0.0,False,1,1.405761480331421,1.410275936126709,0.004514455795288086,-0.00013153732288628817
L20.H14,10,"2, 3,",-0.001220703125,0.0234375,False,1,3.9650635719299316,3.965250015258789,0.00018644332885742188,0.0004725132021121681
L20.H14,11,"T, U,",-0.00244140625,-0.015625,False,1,4.526601791381836,4.538179874420166,0.011578083038330078,0.00022950320271775126
L20.H14,12,"B, C,",-0.001220703125,-0.0078125,False,1,2.532994031906128,2.5365171432495117,0.003523111343383789,6.167101673781872e-06
L20.H14,13,"Up, Down,",0.001708984375,0.0078125,False,1,3.3893039226531982,3.3745079040527344,-0.014796018600463867,1.0665273293852806e-05
L20.H14,14,"April, May,",0.0009765625,0.0,False,1,1.6733434200286865,1.6710045337677002,-0.002338886260986328,0.0002066760353045538
L20.H14,15,"100, 101,",-0.003173828125,-0.0078125,False,1,3.5318715572357178,3.544215679168701,0.012344121932983398,7.729593198746443e-05
L20.H14,16,"Tuesday, Wednesday,",0.001220703125,0.0078125,False,1,2.9783997535705566,2.9693603515625,-0.00903940200805664,0.0001804772182367742
L20.H14,17,"Thursday, Friday,",0.00048828125,0.0,False,1,2.369088649749756,2.3677661418914795,-0.0013225078582763672,4.196052759652957e-05
L20.H14,18,"March, April,",0.00048828125,0.0,False,1,1.3285362720489502,1.3266173601150513,-0.0019189119338989258,0.0003418787382543087
L20.H14,19,"East, South,",-0.001220703125,-0.015625,False,1,2.7817726135253906,2.7845945358276367,0.0028219223022460938,1.7314974684268236e-05
L20.H14,20,"Friday, Saturday,",0.0,-0.0078125,False,1,2.5033023357391357,2.5068421363830566,0.0035398006439208984,-0.00045291922288015485
L20.H14,21,"99, 100,",0.00506591796875,0.0546875,False,1,4.915748596191406,4.888718605041504,-0.027029991149902344,0.0004797735600732267
L20.H14,22,"A, B,",0.00341796875,0.0078125,False,1,2.140479326248169,2.129000663757324,-0.011478662490844727,-8.120120037347078e-05
L20.H14,23,"January, February,",-0.001953125,-0.015625,False,1,1.2851768732070923,1.2920955419540405,0.006918668746948242,0.00021473574452102184
L20.H14,24,"May, June,",-0.00146484375,-0.015625,False,1,1.3450031280517578,1.3519020080566406,0.0068988800048828125,-0.0004160872776992619
L20.H14,25,"1, 2,",-0.003173828125,0.0,False,1,3.0380711555480957,3.0629727840423584,0.024901628494262695,0.001175112440250814
L20.H14,26,"November, December,",0.001708984375,0.0078125,False,1,2.9685099124908447,2.960817575454712,-0.0076923370361328125,-2.7280417270958424e-05
L20.H15,0,"10, 11,",-0.000732421875,0.0,False,1,3.2723989486694336,3.2758631706237793,0.003464221954345703,0.0001775460405042395
L20.H15,1,"3, 4,",-0.000732421875,-0.0078125,False,1,3.762195587158203,3.765387773513794,0.0031921863555908203,8.699893805896863e-05
L20.H15,2,"Monday, Tuesday,",-0.00048828125,0.0,False,1,1.582030177116394,1.5828826427459717,0.0008524656295776367,5.4654203268000856e-05
L20.H15,3,"5, 6,",0.0009765625,0.0,False,1,3.500905990600586,3.498642921447754,-0.0022630691528320312,-1.9487990357447416e-05
L20.H15,4,"4, 5,",-0.00048828125,0.0,False,1,3.9696288108825684,3.9699084758758545,0.0002796649932861328,6.003087037242949e-05
L20.H15,5,"7, 8,",0.000732421875,0.0078125,False,1,3.577009677886963,3.572134256362915,-0.0048754215240478516,0.0001188853639177978
L20.H15,6,"North, East,",-0.000244140625,-0.0078125,False,1,2.096099615097046,2.1010332107543945,0.004933595657348633,4.340754821896553e-05
L20.H15,7,"20, 21,",-0.001953125,-0.0078125,False,1,3.33726167678833,3.345160722732544,0.007899045944213867,-1.9094673916697502e-05
L20.H15,8,"Saturday, Sunday,",0.00146484375,0.0078125,False,1,2.383121967315674,2.376924514770508,-0.006197452545166016,-0.00014685910718981177
L20.H15,9,"February, March,",-0.00244140625,-0.015625,False,1,1.405761480331421,1.4148292541503906,0.009067773818969727,-0.00019879572209902108
L20.H15,10,"2, 3,",0.000244140625,0.0078125,False,1,3.9650635719299316,3.9631361961364746,-0.0019273757934570312,-1.5789293684065342e-05
L20.H15,11,"T, U,",0.0001220703125,0.0,False,1,4.526601791381836,4.525443077087402,-0.0011587142944335938,9.917101124301553e-05
L20.H15,12,"B, C,",0.000244140625,0.0,False,1,2.532994031906128,2.530916929244995,-0.0020771026611328125,-2.3255168343894184e-05
L20.H15,13,"Up, Down,",-0.028564453125,-0.125,False,1,3.3893039226531982,3.5124764442443848,0.12317252159118652,0.0021088216453790665
L20.H15,14,"April, May,",-0.00244140625,-0.015625,False,1,1.6733434200286865,1.683231234550476,0.00988781452178955,0.00011674057168420404
L20.H15,15,"100, 101,",0.00146484375,0.0078125,False,1,3.5318715572357178,3.526505947113037,-0.005365610122680664,-6.17284094914794e-05
L20.H15,16,"Tuesday, Wednesday,",0.00048828125,-0.0078125,False,1,2.9783997535705566,2.9823758602142334,0.003976106643676758,0.0002659707679413259
L20.H15,17,"Thursday, Friday,",-0.00048828125,0.0,False,1,2.369088649749756,2.370151996612549,0.0010633468627929688,0.00023100011458154768
L20.H15,18,"March, April,",0.00244140625,0.015625,False,1,1.3285362720489502,1.3205366134643555,-0.007999658584594727,0.00013272734940983355
L20.H15,19,"East, South,",-0.0009765625,-0.0078125,False,1,2.7817726135253906,2.7848758697509766,0.0031032562255859375,0.00011554325465112925
L20.H15,20,"Friday, Saturday,",0.00146484375,-0.0078125,False,1,2.5033023357391357,2.5043680667877197,0.0010657310485839844,-0.00018728784925770015
L20.H15,21,"99, 100,",6.103515625e-05,0.0,False,1,4.915748596191406,4.917461395263672,0.001712799072265625,4.038830229546875e-05
L20.H15,22,"A, B,",-0.00048828125,0.0,False,1,2.140479326248169,2.1396665573120117,-0.0008127689361572266,-4.0117898606695235e-05
L20.H15,23,"January, February,",-0.00244140625,-0.015625,False,1,1.2851768732070923,1.294341802597046,0.009164929389953613,-0.0001298889983445406
L20.H15,24,"May, June,",0.00146484375,0.0,False,1,1.3450031280517578,1.3420627117156982,-0.0029404163360595703,-0.0002099514240399003
L20.H15,25,"1, 2,",0.001220703125,0.0,False,1,3.0380711555480957,3.035639762878418,-0.0024313926696777344,0.0001277353148907423
L20.H15,26,"November, December,",0.001953125,0.0078125,False,1,2.9685099124908447,2.9638242721557617,-0.004685640335083008,-0.00011718831956386566
L21.H0,0,"10, 11,",-0.003662109375,-0.015625,False,1,3.2723989486694336,3.2858657836914062,0.013466835021972656,0.00026054156478494406
L21.H0,1,"3, 4,",0.0001220703125,0.0,False,1,3.762195587158203,3.7610280513763428,-0.0011675357818603516,7.029997505014762e-05
L21.H0,2,"Monday, Tuesday,",-0.0029296875,-0.046875,False,1,1.582030177116394,1.607303261756897,0.02527308464050293,-0.00017353706061840057
L21.H0,3,"5, 6,",0.00537109375,0.015625,False,1,3.500905990600586,3.486859083175659,-0.014046907424926758,0.0003412439255043864
L21.H0,4,"4, 5,",-0.0001220703125,-0.0078125,False,1,3.9696288108825684,3.9709174633026123,0.0012886524200439453,-7.043781806714833e-06
L21.H0,5,"7, 8,",0.00390625,0.015625,False,1,3.577009677886963,3.5650174617767334,-0.011992216110229492,-7.913872832432389e-05
L21.H0,6,"North, East,",-0.002197265625,-0.0234375,False,1,2.096099615097046,2.1079697608947754,0.011870145797729492,-9.978876914829016e-05
L21.H0,7,"20, 21,",-0.00146484375,0.0,False,1,3.33726167678833,3.342801094055176,0.005539417266845703,7.682890282012522e-05
L21.H0,8,"Saturday, Sunday,",-0.00537109375,-0.03125,False,1,2.383121967315674,2.4188199043273926,0.03569793701171875,0.00022939653717912734
L21.H0,9,"February, March,",-0.11767578125,-0.515625,False,1,1.405761480331421,1.7731707096099854,0.36740922927856445,0.0374981164932251
L21.H0,10,"2, 3,",-0.00048828125,-0.0078125,False,1,3.9650635719299316,3.965754270553589,0.0006906986236572266,-7.479480700567365e-05
L21.H0,11,"T, U,",-0.000732421875,-0.0078125,False,1,4.526601791381836,4.531781196594238,0.005179405212402344,-2.3034393962007016e-05
L21.H0,12,"B, C,",-0.0009765625,-0.0078125,False,1,2.532994031906128,2.535743236541748,0.002749204635620117,-9.097624570131302e-06
L21.H0,13,"Up, Down,",-0.000732421875,0.0,False,1,3.3893039226531982,3.380807638168335,-0.008496284484863281,-4.8490241169929504e-05
L21.H0,14,"April, May,",-0.06298828125,-0.234375,False,1,1.6733434200286865,1.894390344619751,0.22104692459106445,0.011603271588683128
L21.H0,15,"100, 101,",0.000732421875,0.0,False,1,3.5318715572357178,3.52927827835083,-0.0025932788848876953,-8.551313658244908e-05
L21.H0,16,"Tuesday, Wednesday,",-0.005859375,-0.0625,False,1,2.9783997535705566,3.022526979446411,0.04412722587585449,0.0006379552651196718
L21.H0,17,"Thursday, Friday,",-0.0107421875,-0.0703125,False,1,2.369088649749756,2.4342105388641357,0.06512188911437988,0.0005504525033757091
L21.H0,18,"March, April,",-0.07470703125,-0.28125,False,1,1.3285362720489502,1.5784780979156494,0.24994182586669922,0.01645035669207573
L21.H0,19,"East, South,",0.0,-0.015625,False,1,2.7817726135253906,2.7859060764312744,0.004133462905883789,9.593414142727852e-05
L21.H0,20,"Friday, Saturday,",-0.01123046875,-0.09375,False,1,2.5033023357391357,2.5821523666381836,0.07885003089904785,0.0006672830786556005
L21.H0,21,"99, 100,",-0.000244140625,-0.0078125,False,1,4.915748596191406,4.9248127937316895,0.009064197540283203,7.075691246427596e-05
L21.H0,22,"A, B,",-0.005859375,-0.03125,False,1,2.140479326248169,2.164517879486084,0.02403855323791504,0.00041947615682147443
L21.H0,23,"January, February,",-0.08056640625,-0.34375,False,1,1.2851768732070923,1.5869252681732178,0.3017483949661255,0.03292801231145859
L21.H0,24,"May, June,",-0.0986328125,-0.4375,False,1,1.3450031280517578,1.6874420642852783,0.3424389362335205,0.0247116107493639
L21.H0,25,"1, 2,",-0.00244140625,-0.015625,False,1,3.0380711555480957,3.0510261058807373,0.012954950332641602,0.00026749540120363235
L21.H0,26,"November, December,",-0.04150390625,-0.1640625,False,1,2.9685099124908447,3.149009943008423,0.18050003051757812,0.04506672918796539
L21.H1,0,"10, 11,",0.005126953125,0.0390625,False,1,3.2723989486694336,3.237962484359741,-0.03443646430969238,0.0005202727625146508
L21.H1,1,"3, 4,",0.000732421875,0.0078125,False,1,3.762195587158203,3.74460506439209,-0.01759052276611328,0.00033559807343408465
L21.H1,2,"Monday, Tuesday,",0.00341796875,0.03125,False,1,1.582030177116394,1.5587518215179443,-0.023278355598449707,0.0002794013998936862
L21.H1,3,"5, 6,",0.00244140625,0.015625,False,1,3.500905990600586,3.485889196395874,-0.015016794204711914,0.0003800072881858796
L21.H1,4,"4, 5,",0.002685546875,0.015625,False,1,3.9696288108825684,3.961930990219116,-0.0076978206634521484,7.262453436851501e-05
L21.H1,5,"7, 8,",0.003173828125,0.0234375,False,1,3.577009677886963,3.556572437286377,-0.020437240600585938,0.00022504373919218779
L21.H1,6,"North, East,",-0.000732421875,0.015625,False,1,2.096099615097046,2.0879783630371094,-0.008121252059936523,0.0002828707220032811
L21.H1,7,"20, 21,",0.002197265625,0.03125,False,1,3.33726167678833,3.314509391784668,-0.02275228500366211,0.0005997312837280333
L21.H1,8,"Saturday, Sunday,",0.0068359375,0.0078125,False,1,2.383121967315674,2.352132558822632,-0.030989408493041992,0.0004334198893047869
L21.H1,9,"February, March,",0.00048828125,0.0,False,1,1.405761480331421,1.3995742797851562,-0.0061872005462646484,0.00022917549358680844
L21.H1,10,"2, 3,",-0.00048828125,0.0,False,1,3.9650635719299316,3.944257974624634,-0.02080559730529785,0.0006181583739817142
L21.H1,11,"T, U,",0.0006103515625,-0.015625,False,1,4.526601791381836,4.522684574127197,-0.003917217254638672,0.0008709776448085904
L21.H1,12,"B, C,",0.010009765625,0.0390625,False,1,2.532994031906128,2.499159812927246,-0.033834218978881836,0.0007386095821857452
L21.H1,13,"Up, Down,",0.00244140625,0.0390625,False,1,3.3893039226531982,3.3577380180358887,-0.03156590461730957,0.0004952868912369013
L21.H1,14,"April, May,",0.00732421875,0.046875,False,1,1.6733434200286865,1.6430608034133911,-0.03028261661529541,0.0006076103309169412
L21.H1,15,"100, 101,",0.008056640625,0.0625,False,1,3.5318715572357178,3.472641944885254,-0.05922961235046387,0.0007914346642792225
L21.H1,16,"Tuesday, Wednesday,",0.007080078125,0.0234375,False,1,2.9783997535705566,2.940136432647705,-0.03826332092285156,0.0007910178974270821
L21.H1,17,"Thursday, Friday,",-0.00341796875,-0.0234375,False,1,2.369088649749756,2.3805527687072754,0.011464118957519531,0.00015556614380329847
L21.H1,18,"March, April,",0.001953125,0.0,False,1,1.3285362720489502,1.31793212890625,-0.010604143142700195,0.00022484869987238199
