head,prompt_count,base_token_prob_delta_mean,base_token_prob_decrease_ratio,base_token_changed_ratio,base_token_logit_delta_mean,base_token_rank_post_mean,entropy_delta_mean,kl_divergence_mean,donor_token_prob_delta_mean,donor_token_prob_increase_rate_mean,donor_token_logit_delta_mean,donor_token_rank_pre_mean,donor_token_rank_post_mean,donor_token_rank_increased_ratio
L13.H5,50,-0.000743408203125,0.62,0.02,-0.0178125,1,0.011517658233642578,0.0008535367951844819,9.606361389160157e-05,0.039028314446286475,0.030078125,132,126,0.6
L19.H2,50,-0.000684814453125,0.64,0.08,-0.0159375,1,0.010219964981079101,0.001138288441579789,7.236123085021973e-05,0.04562942833862818,0.03828125,132,124,0.58
L9.H15,50,-0.00067962646484375,0.62,0.02,-0.00859375,1,0.005007905960083008,9.64506360469386e-05,9.751319885253906e-07,0.004240784846232345,0.001796875,132,131,0.22
L9.H3,50,-0.0006634521484375,0.52,0.02,-0.003125,1,0.007423896789550782,0.0004898155617411249,1.5671253204345704e-05,0.010645289781839921,0.009609375,132,131,0.42
L10.H4,50,-0.000638427734375,0.62,0.0,-0.00625,1,0.004372081756591797,9.901661906042136e-05,3.631114959716797e-05,0.010064373433910945,0.008828125,132,130,0.38
L9.H2,50,-0.0006378173828125,0.56,0.04,-0.01375,1,0.0002946949005126953,0.0016026236774632707,0.00011430740356445312,0.0015947897922797848,0.000625,132,131,0.38
L20.H15,50,-0.000621337890625,0.66,0.0,-0.01015625,1,0.003382549285888672,0.00013236594895715825,2.2138357162475587e-05,0.012393647633316927,0.010546875,132,128,0.42
L15.H6,50,-0.000609130859375,0.66,0.02,-0.0096875,1,0.005525045394897461,0.001131168511346914,7.695794105529786e-05,0.02339585577676221,0.0215625,132,130,0.52
L11.H8,50,-0.000606689453125,0.76,0.04,-0.0078125,1,0.0052424812316894534,0.00015215059866022785,3.961443901062012e-05,0.015252183373694652,0.013671875,132,129,0.42
L3.H0,50,-0.00060028076171875,0.52,0.02,-0.0115625,1,0.0037673377990722658,0.0005042425503052072,-1.5833377838134765e-05,0.002385744070001783,-0.003359375,132,131,0.3
L20.H3,50,-0.0005950927734375,0.6,0.02,-0.00921875,1,0.004826889038085937,0.00028393882486852816,1.2143850326538086e-05,0.013518859024467936,0.01109375,132,128,0.48
L23.H14,50,-0.000587158203125,0.56,0.02,-0.00734375,1,0.006779565811157227,0.0011013267806265503,1.0608434677124023e-05,0.01090539316950537,0.00546875,132,129,0.44
L16.H3,50,-0.0005712890625,0.7,0.04,-0.0134375,1,0.0033815860748291015,9.838409605436027e-05,0.0001049971580505371,0.016203717902022546,0.01359375,132,130,0.34
L10.H10,50,-0.00056884765625,0.44,0.0,-0.00140625,1,0.0031503009796142577,0.0005805979546857998,2.5115013122558595e-05,0.008516940975410071,0.00921875,132,131,0.46
L9.H11,50,-0.000562744140625,0.52,0.04,-0.0040625,1,0.00017033576965332033,0.000885564120253548,8.211135864257812e-06,0.0025405564929937225,0.0003125,132,132,0.38
L18.H8,50,-0.0005596923828125,0.66,0.02,-0.00953125,1,0.003589916229248047,0.0001826637887279503,3.105282783508301e-05,0.014402896529229374,0.011953125,132,129,0.52
L8.H10,50,-0.00055633544921875,0.6,0.02,-0.0071875,1,0.003100452423095703,0.0002576147991931066,-8.299350738525391e-06,-0.001939730629081599,-0.004296875,132,132,0.16
L8.H15,50,-0.00054840087890625,0.66,0.02,-0.01109375,1,0.0017598628997802734,0.00039617302623810245,7.274389266967774e-05,0.004516882853738989,0.003046875,132,131,0.3
L12.H3,50,-0.00054443359375,0.5,0.06,-0.00984375,1,0.006762571334838867,0.0008456117083551362,-0.00011681556701660156,-0.010565651776402762,-0.015546875,132,132,0.3
L8.H2,50,-0.00053985595703125,0.58,0.02,-0.00578125,1,0.003202972412109375,0.0002732445370929781,0.00010168313980102539,0.008994019057285757,0.007578125,132,131,0.24
L15.H14,50,-0.0005126953125,0.56,0.02,-0.0065625,1,0.0029711532592773438,0.0002905597114295233,5.367040634155274e-05,0.009335592679329409,0.00703125,132,131,0.36
L18.H6,50,-0.000491943359375,0.68,0.0,-0.0103125,1,0.003531942367553711,0.0001085016503202496,2.6636123657226562e-05,0.014256548413032866,0.011484375,132,130,0.26
L8.H7,50,-0.00048004150390625,0.6,0.04,-0.004375,1,0.003964548110961914,0.0002616184535145294,8.695244789123535e-05,0.00719782989139042,0.006796875,132,130,0.32
L16.H5,50,-0.00047393798828125,0.6,0.0,-0.00640625,1,0.002697134017944336,0.0002118300045549404,8.863210678100585e-06,0.005560878135214418,0.004609375,132,131,0.38
L14.H4,50,-0.00045654296875,0.6,0.02,-0.00234375,1,0.0046964454650878906,0.0005652759429358411,2.5388002395629883e-05,0.020036183399885533,0.018046875,132,127,0.44
L14.H11,50,-0.000445556640625,0.56,0.02,-0.00640625,1,0.0009241580963134765,0.0003188695490825921,5.846261978149414e-05,0.01877594538783306,0.018046875,132,130,0.38
L8.H12,50,-0.00044036865234375,0.54,0.0,-0.00484375,1,0.0029539203643798827,0.00011286279928754083,8.790493011474609e-06,0.0005430478421377254,-0.001015625,132,132,0.1
L13.H14,50,-0.00043701171875,0.56,0.06,-0.00703125,1,0.0018317127227783204,0.0003241160832112655,4.505515098571777e-05,-0.00013072063215415603,-0.001484375,132,132,0.2
L18.H11,50,-0.0004290771484375,0.62,0.02,-0.0084375,1,0.004481582641601562,0.00023279434855794535,2.560138702392578e-05,0.015426651073973861,0.01171875,132,128,0.42
